,Train,Test,Log Train,Log Test
0,0.7312101002997552,1.9493669129205478,-0.3130544456173657,0.66750465982143
1,0.6672524330712908,0.6959196219103231,-0.4045868442878298,-0.36252111107774143
2,0.6351406499315474,0.6601802807567813,-0.4539088086608601,-0.41524232859927224
3,0.5807026779294543,0.6186186331937563,-0.5435163950606859,-0.48026629763008216
4,0.5207630024857405,0.5307845270381735,-0.6524602303851457,-0.6333991272161558
5,0.4948172959075999,0.502469217330702,-0.7035666837238796,-0.6882208999686971
6,0.4783282830287811,0.4902871715877552,-0.7374579976402464,-0.7127639950813673
7,0.4663517031391687,0.469012524893142,-0.7628152017538155,-0.7571258053633566
8,0.45864001677930666,0.4639035021204122,-0.7794896537970927,-0.7680787179526284
9,0.4519724513606107,0.4631977219227168,-0.794134049324563,-0.7696012708642953
10,0.45075053560874956,0.46923133682706447,-0.7968412286381861,-0.7566593766515539
11,0.4453879091931456,0.4709489294986351,-0.8088096704789542,-0.7530056207838738
12,0.4378464072126821,0.45170480110115985,-0.8258870985684504,-0.7947264074182253
13,0.4383752619407233,0.43956249840786055,-0.8246799729953733,-0.8219753685360003
14,0.4324050601658138,0.4341277787724226,-0.8383924907744249,-0.8344163670805149
15,0.42582767070280786,0.43428608754141984,-0.8537205434232897,-0.8340517741671777
16,0.4285550964439705,0.4311756747579667,-0.8473359694107454,-0.8412396738775811
17,0.42195069662459533,0.41595492434000586,-0.8628668044147292,-0.8771783795436047
18,0.42036182924018084,0.4191150584701003,-0.8666394403903918,-0.8696097942024412
19,0.4258501741308743,0.43707459816268274,-0.8536676984932303,-0.8276513932772541
20,0.41170034482043716,0.4259503508317513,-0.8874595126539517,-0.8534324868482428
21,0.414019694953178,0.41720398220084826,-0.8818417339376796,-0.87418001083672
22,0.4095734311083943,0.4457715019707644,-0.8926390728187156,-0.8079487856664186
23,0.4036568785144244,0.4186955483820483,-0.9071900724974425,-0.8706112380124887
24,0.4020988466928617,0.41004334809904114,-0.9110573332927666,-0.8914923978016643
25,0.3997531413001235,0.4060137727187705,-0.9169080691372888,-0.9013681970031381
26,0.40123341547294283,0.40506791982061613,-0.9132119375467681,-0.9037005226754372
27,0.3977395435013055,0.41641525955701086,-0.9219579012328593,-0.8760722965222698
28,0.39771053091002084,0.40046832515049413,-0.9220308475867055,-0.9151206038648001
29,0.3962394763412408,0.41758933760340144,-0.9257365122726808,-0.873256775298574
30,0.4007189638750872,0.4137206442542084,-0.9144949355942159,-0.882564305250967
31,0.3910759527612067,0.4231142271643421,-0.9388534852751556,-0.8601130958126123
32,0.39119468844434296,0.4062805792967648,-0.9385499185099115,-0.90071127605588
33,0.3911719324093244,0.41220595304184504,-0.9386080908153714,-0.8862321685101108
34,0.3874425856446594,0.3969271505428565,-0.9481876072447114,-0.9240025150251608
35,0.3867456854463268,0.40009555664185203,-0.9499879455153605,-0.9160518687995807
36,0.38429717148705533,0.39672391434702037,-0.9563391416074197,-0.9245146700748281
37,0.3858272128633838,0.39095230859828606,-0.9523656448047463,-0.9391696993304788
38,0.38541699137958174,0.39287339889999057,-0.9534294363255924,-0.9342678592147635
39,0.3835312023716,0.39720892421150505,-0.9583342993682464,-0.9232928792601305
40,0.37827601399846134,0.40032963923468673,-0.9721311540626447,-0.9154669731698231
41,0.37489396742230435,0.4032008563358899,-0.9811120465345673,-0.9083204383783002
42,0.37391018345937904,0.4032821944293403,-0.9837396615866477,-0.9081187277691336
43,0.3783297242513299,0.40629434508308526,-0.971989177204042,-0.900677394167801
44,0.37275373176489013,0.4102531403436568,-0.986837313945713,-0.8909808943339657
45,0.3712805056785264,0.3930196271495031,-0.990797422063163,-0.9338957265036868
46,0.3710278748824372,0.39711593467589423,-0.9914780847431449,-0.9235270140350785
47,0.365266762252109,0.3984706555348923,-1.007127336859228,-0.9201214207658808
48,0.362381334077118,0.3918105483045099,-1.015058212549532,-0.9369768511579699
49,0.3635118798399442,0.39047851152950125,-1.0119433007270744,-0.9403823393099642
50,0.3584212722747369,0.401643815125234,-1.0260462461975712,-0.9121896151482881
51,0.36055883519144716,0.39753403126744896,-1.0201001311589697,-0.9224747353009118
52,0.35836803535471423,0.39925563685247323,-1.0261947889270844,-0.918153373383117
53,0.3536991994485336,0.39679649515840015,-1.039308446136188,-0.9243317363765571
54,0.3523612862141429,0.3920153175423689,-1.043098248462998,-0.9364543645919107
55,0.3509023283044516,0.38629784059746025,-1.047247361178584,-0.9511465992880926
56,0.3481351308925787,0.396047949471888,-1.0551645674167955,-0.9262199905328262
57,0.34972277269167373,0.38980896551882005,-1.05061451638201,-0.9420984918683565
58,0.34547697197261973,0.39309001423638773,-1.0628292893050593,-0.9337166494809228
59,0.3462716015303058,0.39538373941077,-1.0605318363354466,-0.9278984934949698
60,0.33994837278876594,0.40176889827342804,-1.0789615176404332,-0.9118782355867785
61,0.35444834598425945,0.4028593764877489,-1.037192653120946,-0.9091677196475261
62,0.34032049233859574,0.42610557483628364,-1.0778674808381565,-0.8530681351629287
63,0.33755788401721465,0.3968397375587764,-1.0860182751762477,-0.9242227635282007
64,0.3310721640340378,0.40093859662210346,-1.1054189091378732,-0.9139469890311589
65,0.3300578976459965,0.39916858121153415,-1.1084871924985977,-0.9183714420221049
66,0.3284676126210009,0.40003954172234557,-1.113317037634847,-0.916191882454056
67,0.3234360029692021,0.39813975815566005,-1.1287540116000776,-0.9209521841919588
68,0.3214217674258814,0.40048973973288415,-1.135001101071399,-0.9150671314463702
69,0.31904072138256806,0.43163761225587666,-1.1424365311073832,-0.8401689032972047
70,0.3200209187896653,0.407264474857122,-1.1393689141072656,-0.8982924892043688
71,0.315149142402926,0.4094101509562073,-1.154709284261288,-0.8930378113476095
