,Train,Test,Log Train,Log Test
0,0.7954901371002198,0.8578038024902344,-0.22879682964668727,-0.15337987406908596
1,0.78090640001297,0.8014133739471435,-0.24729998265882225,-0.2213783926898121
2,0.7699631435394287,0.7895947475433349,-0.26141263081320815,-0.23623544293243837
3,0.7576457952499389,0.7940716876983642,-0.27753929114157305,-0.2305815350368483
4,0.7434667355537414,0.7592565345764161,-0.29643125442747154,-0.2754155684730772
5,0.7319038120269775,0.7595356864929199,-0.3121061779898617,-0.27504797122603475
6,0.7244709864616394,0.759136905670166,-0.32231356431500713,-0.27557314147533957
7,0.714530480003357,0.7726586723327636,-0.3361296233151554,-0.25791789022413864
8,0.702793339061737,0.7625154685974121,-0.3526924004293378,-0.2711324840212117
9,0.6968627177238464,0.7565237617492676,-0.3611668492798649,-0.27902133613562224
10,0.6897453934669494,0.7628894996643066,-0.37143274446166535,-0.2706420816924232
11,0.6839691276550293,0.7565250968933106,-0.3798424973854688,-0.27901957129632393
12,0.6726460597991943,0.7680050582885742,-0.39653600179584053,-0.2639589595429068
13,0.6605023407936096,0.7568518123626709,-0.41475461105388006,-0.2785878011636654
14,0.6415449180603028,0.762856143951416,-0.44387607701875015,-0.2706858055110499
15,0.6244906037330628,0.7291520957946778,-0.4708189955936486,-0.31587293252829446
16,0.6075750974655152,0.7272403373718261,-0.4982794941802278,-0.3184982682240358
17,0.5977348068237305,0.7361907119750977,-0.5146080902419586,-0.30626607428754565
18,0.5818842260360718,0.7303634834289551,-0.5414837753754157,-0.31421294625655893
19,0.571111517238617,0.7233843097686767,-0.5601707867511976,-0.32381464926436465
20,0.5562457117080688,0.7215937690734864,-0.5865451548202689,-0.32629294514699286
21,0.5381921697616577,0.763169427871704,-0.6195395897330025,-0.27027521747049044
22,0.5277287897109986,0.722429651260376,-0.6391727830926155,-0.32513523223391927
23,0.515164209651947,0.7467682914733886,-0.6632695754483356,-0.2920003274106992
24,0.5036990306854248,0.7360869312286377,-0.6857763506210581,-0.3064070541456736
25,0.4948232083320618,0.7171370735168457,-0.7035547350931665,-0.33248828020134363
26,0.48166303272247313,0.7152643852233886,-0.7305105116529913,-0.3351030350928379
27,0.47064297766685487,0.7223322219848632,-0.7536554815998374,-0.3252701046685601
28,0.4638559091567993,0.6976523475646973,-0.7681813155939482,-0.3600343696890764
29,0.45522152609825134,0.6912911243438721,-0.7869711079685877,-0.3691942351935187
30,0.4449114007949829,0.7002555122375488,-0.809880115975918,-0.3563099930591941
31,0.43689695119857785,0.6946367282867432,-0.8280579213082438,-0.36436626318160964
32,0.42975871319770814,0.7097774410247802,-0.8445313598864173,-0.3428038214320596
33,0.4195372703075409,0.7010328903198242,-0.8686029124264703,-0.35520047390438647
34,0.4162225875377655,0.6964813995361329,-0.8765350956211976,-0.3617141917382135
35,0.4075507291316986,0.6969445228576661,-0.8975898653825457,-0.3610494655677823
36,0.4065379804611206,0.7036388988494873,-0.900077921490165,-0.3514899821871585
